,Game Result,Game Mode,Time Length,MMR or Elo,Skill Rank,Relic 1,Relic 2,KDA,Ranked,Level,Total_Gold,Class,God,Gold Per Minute,Damage Dealt,In Hand Damage Dealt,Damage Taken,Damage Mitigated,Team Healing,Self Healing,Structure Damage,Wards,Distance Traveled,Kills,Deaths,Assists
338,1,Conquest,29,9,106 ,Thorns,Blink,"
2.5 
",0,20,"15523
",Guardian,Kuzenbo,535,599.7931034482758,142.31034482758622,771.0689655172414,765.2413793103449,0,219.86206896551724,11.413793103448276,0.10344827586206896,20550.931034482757,0.06896551724137931,0.13793103448275862,0.5517241379310345
339,0,Conquest,23,-17,-28 ,Aegis,Beads,"
0.9 
",1,17,"10996
",Hunter,Anhur,478,536.9130434782609,239.7826086956522,641.0869565217391,206.52173913043478,0,93.78260869565217,117.95652173913044,0.2608695652173913,17743.565217391304,0.043478260869565216,0.21739130434782608,0.30434782608695654
340,1,Conquest,14,18,30 ,Aegis,Beads,"
7.5 
",1,14,"8949
",Hunter,Izanami,639,549.6428571428571,278.85714285714283,433.64285714285717,119.78571428571429,0,96.35714285714286,84.14285714285714,0.42857142857142855,18821.714285714286,0.35714285714285715,0.0,0.35714285714285715
341,0,Conquest,29,-17,-65 ,Aegis,Beads,"
1.38 
",1,20,"15062
",Hunter,Medusa,519,895.1034482758621,470.7931034482759,763.7931034482758,324.1034482758621,0,169.44827586206895,24.0,0.27586206896551724,17308.793103448275,0.3103448275862069,0.27586206896551724,0.13793103448275862
342,0,Conquest,17,-16,-45 ,Aegis,Beads,"
0.6 
",1,14,"8993
",Hunter,Chernobog,529,610.6470588235294,396.47058823529414,871.3529411764706,320.70588235294116,0,64.3529411764706,0.0,0.11764705882352941,18626.235294117647,0.29411764705882354,0.5882352941176471,0.11764705882352941
343,1,Conquest,24,14,22 ,Aegis,Beads,"
 6.5 
",1,20,"15919
",Hunter,Medusa,663,863.8333333333334,393.6666666666667,813.0833333333334,396.4583333333333,0,307.8333333333333,319.2083333333333,0.25,18979.416666666668,0.4583333333333333,0.08333333333333333,0.16666666666666666
344,0,Conquest,24,-16,-69 ,Aegis,Beads,"
2.5 
",1,20,"14018
",Assassin,Thor,584,752.5,125.58333333333333,854.3333333333334,326.2083333333333,0,117.16666666666667,0.0,0.16666666666666666,20042.916666666668,0.2916666666666667,0.16666666666666666,0.25
345,1,Conquest,28,10,40 ,Beads,Blink,"
10.5 
",0,20,"17296
",Mage,Discordia,618,1350.107142857143,116.17857142857143,729.7857142857143,268.07142857142856,0,333.2857142857143,47.035714285714285,0.14285714285714285,18437.5,0.5357142857142857,0.07142857142857142,0.42857142857142855
346,0,Conquest,10,-17,-52 ,Unchosen,Beads,"
0.1 
",1,8,"4982
",Hunter,Chernobog,498,278.5,171.7,591.7,136.6,0,91.0,0.0,0.0,18138.7,0.0,0.5,0.1
347,1,Conquest,28,14,42 ,Aegis,Beads,"
3.75 
",1,20,"17383
",Mage,Thoth,621,957.2142857142857,32.142857142857146,593.7857142857143,205.53571428571428,0,48.17857142857143,33.892857142857146,0.32142857142857145,21290.535714285714,0.39285714285714285,0.14285714285714285,0.2857142857142857
348,1,Conquest,25,8,204 ,Aegis,Beads,"
2.75 
",0,20,"14699
",Mage,Olorun,588,1385.72,778.4,1077.8,487.6,2733,379.92,331.76,0.08,17572.68,0.48,0.24,0.36
349,1,Conquest,32,17,13 ,Beads,Blink,"
9 
",1,20,"20114
",Mage,Scylla,629,1156.40625,131.53125,570.71875,234.5,0,301.8125,115.46875,0.25,19321.8125,0.40625,0.0625,0.3125
350,0,Conquest,22,-15,-161 ,Aegis,Beads,"
0.44 
",1,17,"11549
",Hunter,Hou Yi,525,709.4545454545455,408.45454545454544,812.5909090909091,265.54545454545456,0,78.63636363636364,0.0,0.09090909090909091,14300.09090909091,0.13636363636363635,0.4090909090909091,0.09090909090909091
351,0,Conquest,25,-12,-54 ,Beads,Blink,"
1.05 
",0,19,"12985
",Hunter,Artemis,519,1108.88,614.12,881.84,221.64,0,133.08,0.0,0.2,13612.04,0.28,0.44,0.36
352,1,Conquest,55,17,78 ,Aegis,Beads,"
3 
",1,20,"32734
",Mage,Baron Samedi,595,956.9272727272727,44.89090909090909,822.0545454545454,357.3636363636364,6533,325.2181818181818,77.89090909090909,0.16363636363636364,20244.745454545453,0.2545454545454545,0.12727272727272726,0.2545454545454545
353,1,Conquest,24,6,22 ,Aegis,Blink,"
5.83 
",1,20,"16781
",Mage,Ra,699,902.5416666666666,168.66666666666666,687.7916666666666,273.5833333333333,7354,389.5833333333333,188.58333333333334,0.2916666666666667,19282.375,0.4583333333333333,0.125,0.5416666666666666
354,0,Conquest,34,-15,-55 ,Beads,Blink,"
2.5 
",0,20,"20305
",Mage,Ao Kuang,597,1157.6176470588234,287.47058823529414,1112.0,506.5,0,562.0588235294117,95.1470588235294,0.20588235294117646,20183.117647058825,0.4117647058823529,0.20588235294117646,0.20588235294117646
355,0,Conquest,28,-15,-34 ,Aegis,Beads,"
0.75 
",1,20,"14051
",Hunter,Ullr,502,451.60714285714283,171.71428571428572,702.3571428571429,272.9642857142857,0,48.07142857142857,21.107142857142858,0.21428571428571427,17906.821428571428,0.17857142857142858,0.2857142857142857,0.07142857142857142
356,0,Conquest,40,-17,-76 ,Aegis,Beads,"
1.4 
",1,20,"21915
",Hunter,Apollo,548,1032.225,547.4,867.425,448.15,0,192.275,40.575,0.25,18076.85,0.175,0.25,0.35
357,1,Conquest,18,13,22 ,Aegis,Beads,"
5.75 
",1,17,"11218
",Hunter,Medusa,623,944.7777777777778,525.0,672.8888888888889,238.83333333333334,0,247.38888888888889,95.11111111111111,0.3333333333333333,20107.777777777777,0.3888888888888889,0.1111111111111111,0.5
358,1,Conquest,25,13,57 ,Beads,Blink,"
4.13 
",1,20,"16136
",Hunter,Hou Yi,645,1007.52,452.6,785.36,329.52,0,167.72,289.92,0.28,17821.36,0.56,0.16,0.2
359,0,Conquest,26,-15,-45 ,Aegis,Beads,"
1.28 
",0,20,"15715
",Hunter,Rama,604,595.5384615384615,394.65384615384613,927.8076923076923,278.9230769230769,0,219.19230769230768,188.73076923076923,0.11538461538461539,15598.346153846154,0.2692307692307692,0.34615384615384615,0.34615384615384615
360,0,Conquest,36,-15,-147 ,Aegis,Beads,"
1.03 
",0,20,"20959
",Mage,Olorun,582,1082.5277777777778,539.1944444444445,1153.638888888889,415.22222222222223,559,436.72222222222223,59.75,0.08333333333333333,14059.083333333334,0.2777777777777778,0.4166666666666667,0.3055555555555556
361,1,Conquest,26,17,15 ,Aegis,Beads,"
2.4 
",1,20,"15138
",Hunter,Rama,582,816.1538461538462,640.9615384615385,897.2307692307693,308.4230769230769,0,357.9230769230769,199.07692307692307,0.15384615384615385,17678.23076923077,0.11538461538461539,0.19230769230769232,0.6923076923076923
362,1,Conquest,21,17,49 ,Aegis,Beads,"
1.5 
",1,19,"12991
",Hunter,Ah Muzen Cab,619,665.8571428571429,282.6666666666667,925.4285714285714,495.1904761904762,0,422.23809523809524,200.14285714285714,0.19047619047619047,19267.428571428572,0.09523809523809523,0.19047619047619047,0.38095238095238093
363,1,Conquest,31,17,42 ,Beads,Blink,"
7 
",1,20,"19577
",Assassin,Ratatoskr,632,744.8709677419355,208.96774193548387,852.3548387096774,846.8064516129032,0,296.93548387096774,56.67741935483871,0.1935483870967742,23282.387096774193,0.45161290322580644,0.0967741935483871,0.45161290322580644
364,1,Conquest,20,17,23 ,Aegis,Beads,"
4.13 
",1,20,"14472
",Mage,Raijin,724,957.9,87.55,760.5,272.65,0,296.4,131.7,0.2,17184.65,0.55,0.2,0.55
365,1,Conquest,21,17,30 ,Beads,Blink,"
15.5 
",1,20,"14425
",Assassin,Arachne,687,864.7619047619048,562.047619047619,653.9047619047619,322.57142857142856,0,413.5238095238095,64.33333333333333,0.14285714285714285,23550.714285714286,0.6190476190476191,0.047619047619047616,0.23809523809523808
366,0,Conquest,20,-17,-52 ,Beads,Blink,"
2.5 
",1,17,"11187
",Mage,Nox,559,686.3,95.45,550.2,162.7,0,14.6,0.0,0.15,20224.2,0.35,0.15,0.05
367,1,Conquest,44,17,158 ,Beads,Blink,"
4.17 
",1,20,"26634
",Hunter,Neith,605,1077.0,474.84090909090907,740.1818181818181,325.1136363636364,0,292.8636363636364,168.77272727272728,0.22727272727272727,16494.75,0.3181818181818182,0.13636363636363635,0.5
368,1,Conquest,28,16,18 ,Aegis,Beads,"
6.5 
",1,20,"18786
",Hunter,Apollo,671,1026.107142857143,627.7142857142857,709.8214285714286,331.0,0,371.9642857142857,302.82142857142856,0.17857142857142858,19989.285714285714,0.5714285714285714,0.10714285714285714,0.25
369,1,Conquest,36,14,55 ,Beads,Blink,"
4.63 
",1,20,"22416
",Assassin,Serqet,623,694.1388888888889,82.77777777777777,763.8055555555555,548.1111111111111,0,200.58333333333334,98.61111111111111,0.3333333333333333,22497.63888888889,0.3611111111111111,0.1111111111111111,0.3055555555555556
370,0,Conquest,32,-8,-49 ,Aegis,Beads,"
3.19 
",1,20,"21429
",Hunter,Chernobog,670,1434.46875,860.0625,1028.78125,525.0,0,343.65625,243.21875,0.1875,18881.21875,0.65625,0.25,0.28125
371,0,Conquest,37,-16,-71 ,Beads,Blink,"
1.68 
",1,20,"21434
",Assassin,Thanatos,579,791.2432432432432,317.4054054054054,934.1621621621622,688.027027027027,0,728.918918918919,94.29729729729729,0.21621621621621623,19244.567567567567,0.3783783783783784,0.2972972972972973,0.24324324324324326
372,1,Conquest,26,16,34 ,Aegis,Beads,"
0.92 
",1,19,"12733
",Mage,Discordia,490,417.11538461538464,38.03846153846154,498.0769230769231,204.1153846153846,0,24.076923076923077,44.0,0.15384615384615385,16640.19230769231,0.07692307692307693,0.23076923076923078,0.2692307692307692
373,1,Conquest,29,17,16 ,Aegis,Beads,"
2.14 
",1,20,"17588
",Hunter,Medusa,606,837.0344827586207,413.7931034482759,843.2758620689655,343.6896551724138,0,205.51724137931035,191.86206896551724,0.3448275862068966,16275.448275862069,0.3793103448275862,0.2413793103448276,0.27586206896551724
374,0,Conquest,31,-16,-20 ,Aegis,Beads,"
1.43 
",1,20,"16039
",Mage,Kukulkan,517,871.741935483871,78.61290322580645,593.6129032258065,280.741935483871,0,55.354838709677416,2.4193548387096775,0.16129032258064516,17076.516129032258,0.22580645161290322,0.22580645161290322,0.1935483870967742
375,0,Conquest,35,-16,-33 ,Aegis,Beads,"
1.1 
",1,20,"18115
",Mage,Ra,518,651.3714285714286,58.4,798.6,340.9714285714286,6210,200.28571428571428,0.0,0.2,16436.22857142857,0.08571428571428572,0.2857142857142857,0.45714285714285713
376,1,Conquest,23,16,21 ,Aegis,Beads,"
12.5 
",1,20,"15507
",Hunter,Apollo,674,826.7391304347826,540.9565217391304,796.6521739130435,320.4347826086956,0,402.1304347826087,241.30434782608697,0.30434782608695654,22002.608695652172,0.34782608695652173,0.043478260869565216,0.391304347826087
377,1,Conquest,12,16,36 ,Beads,Blink,"
4.5 
",1,13,"8579
",Hunter,Ullr,715,642.5833333333334,173.58333333333334,426.4166666666667,109.33333333333333,0,61.5,57.333333333333336,0.4166666666666667,18998.25,0.5833333333333334,0.16666666666666666,0.3333333333333333
378,0,Conquest,26,-21,-33 ,Aegis,Beads,"
2 
",1,19,"12299
",Mage,Merlin,473,920.8076923076923,16.307692307692307,614.2692307692307,277.4230769230769,0,199.57692307692307,0.0,0.23076923076923078,17556.69230769231,0.11538461538461539,0.07692307692307693,0.07692307692307693
379,0,Conquest,23,-17,-33 ,Beads,Blink,"
1.19 
",1,17,"11736
",Mage,Zhong Kui,510,781.8260869565217,90.65217391304348,804.695652173913,428.9130434782609,0,171.30434782608697,15.26086956521739,0.08695652173913043,15777.391304347826,0.2608695652173913,0.34782608695652173,0.30434782608695654
380,1,Conquest,35,17,68 ,Beads,Blink,"
3.2 
",1,20,"21474
",Hunter,Ullr,614,586.6,254.02857142857144,919.4857142857143,384.74285714285713,0,431.51428571428573,365.42857142857144,0.22857142857142856,19566.17142857143,0.34285714285714286,0.14285714285714285,0.22857142857142856
381,1,Conquest,48,15,56 ,Aegis,Beads,"
1.3 
",1,20,"27103
",Mage,Thoth,565,1064.8125,18.770833333333332,648.4791666666666,299.6875,0,118.20833333333333,57.1875,0.1875,18195.0,0.1875,0.20833333333333334,0.16666666666666666
382,0,Conquest,18,-16,-21 ,Beads,Blink,"
2.25 
",1,15,"9571
",Mage,Scylla,532,674.7222222222222,67.33333333333333,625.3888888888889,150.55555555555554,0,163.0,0.0,0.1111111111111111,17893.944444444445,0.3888888888888889,0.2222222222222222,0.2222222222222222
383,0,Conquest,30,-17,-117 ,Beads,Blink,"
2.75 
",1,20,"14829
",Guardian,Athena,494,659.3666666666667,252.6,1251.7666666666667,1141.3,0,122.46666666666667,0.9666666666666667,0.06666666666666667,23183.733333333334,0.23333333333333334,0.13333333333333333,0.26666666666666666
384,1,Conquest,26,10,9 ,Aegis,Blink,"
4.8 
",0,20,"15940
",Mage,Isis,613,1354.0,216.0,915.3461538461538,416.1923076923077,1293,146.30769230769232,68.88461538461539,0.11538461538461539,19035.19230769231,0.6153846153846154,0.19230769230769232,0.6153846153846154
385,0,Conquest,34,-18,-46 ,Aegis,Beads,"
1.33 
",0,20,"18003
",Mage,Zeus,530,1051.5882352941176,287.11764705882354,858.5,255.61764705882354,0,43.94117647058823,37.38235294117647,0.17647058823529413,15606.5,0.35294117647058826,0.35294117647058826,0.23529411764705882
386,1,Conquest,24,16,76 ,Heavenly,Blink,"
1.14 
",1,18,"13143
",Guardian,Ares,548,699.9583333333334,58.666666666666664,788.9166666666666,745.7916666666666,0,148.75,13.041666666666666,0.25,19811.875,0.08333333333333333,0.2916666666666667,0.5
387,1,Conquest,26,16,21 ,Beads,Blink,"
5.17 
",1,20,"17145
",Assassin,Arachne,659,769.6923076923077,473.0,1048.6153846153845,552.9230769230769,0,545.3076923076923,213.8846153846154,0.19230769230769232,22334.23076923077,0.46153846153846156,0.11538461538461539,0.2692307692307692
388,0,Conquest,25,-16,-112 ,Beads,Blink,"
3 
",1,20,"12977
",Warrior,Odin,519,554.2,153.72,640.68,309.88,0,33.12,31.68,0.24,21720.76,0.2,0.12,0.32
389,0,Conquest,20,-15,-24 ,Beads,Blink,"
2.17 
",1,19,"12846
",Hunter,Anhur,642,762.9,305.7,954.05,296.75,0,269.5,38.0,0.3,16428.85,0.3,0.3,0.7
390,1,Conquest,26,17,8 ,Beads,Blink,"
4.67 
",1,20,"13784
",Mage,Scylla,530,1037.3461538461538,105.11538461538461,573.3076923076923,222.0,0,143.92307692307693,33.96153846153846,0.19230769230769232,20303.26923076923,0.2692307692307692,0.11538461538461539,0.5384615384615384
391,0,Conquest,25,-16,-32 ,Aegis,Beads,"
1.75 
",1,20,"13635
",Mage,Ra,545,816.32,56.24,461.16,199.32,8308,164.68,66.88,0.04,19659.64,0.16,0.16,0.24
392,0,Conquest,22,-18,-30 ,Aegis,Beads,"
0.29 
",1,16,"10371
",Mage,Kukulkan,471,525.7272727272727,18.90909090909091,490.04545454545456,127.45454545454545,0,11.363636363636363,0.0,0.18181818181818182,16182.772727272728,0.09090909090909091,0.3181818181818182,0.0
393,1,Conquest,23,17,14 ,Aegis,Beads,"
2.38 
",1,20,"14092
",Hunter,Rama,613,598.6086956521739,443.0869565217391,698.8260869565217,217.56521739130434,0,209.7826086956522,159.56521739130434,0.043478260869565216,17935.869565217392,0.17391304347826086,0.17391304347826086,0.4782608695652174
394,0,Conquest,32,-17,-38 ,Aegis,Beads,"
1.5 
",1,20,"16880
",Mage,Merlin,528,830.84375,18.84375,718.65625,279.0625,0,200.65625,19.40625,0.28125,17624.6875,0.1875,0.15625,0.09375
395,0,Conquest,24,-49,-237 ,Beads,Blink,"
1.5 
",1,20,"13213
",Mage,Merlin,528,1107.7916666666667,25.125,958.2083333333334,372.0833333333333,0,267.5416666666667,25.875,0.375,23499.583333333332,0.25,0.20833333333333334,0.125
396,1,Conquest,29,10,156 ,Aegis,Beads,"
2.79 
",0,20,"17384
",Hunter,Skadi,599,1439.0344827586207,659.3103448275862,775.0344827586207,315.7931034482759,0,158.58620689655172,415.6551724137931,0.1724137931034483,17193.241379310344,0.4482758620689655,0.2413793103448276,0.4482758620689655
397,1,Conquest,25,7,134 ,Aegis,Beads,"
7.25 
",0,20,"13903
",Mage,Aphrodite,556,1038.44,145.28,823.6,370.48,7379,582.84,44.24,0.04,19443.44,0.36,0.08,0.44
398,0,Conquest,28,-12,-54 ,Sunder,Blink,"
1.58 
",0,20,"14123
",Guardian,Geb,504,457.7142857142857,56.0,740.7142857142857,237.89285714285714,0,192.17857142857142,45.607142857142854,0.14285714285714285,20555.178571428572,0.25,0.21428571428571427,0.17857142857142858
399,0,Conquest,26,-16,-53 ,Beads,Blink,"
9.5 
",1,20,"14675
",Hunter,Neith,564,741.8076923076923,160.26923076923077,539.1538461538462,220.3846153846154,0,210.30769230769232,4.769230769230769,0.3076923076923077,19146.346153846152,0.23076923076923078,0.038461538461538464,0.2692307692307692
400,1,Conquest,41,17,11 ,Aegis,Beads,"
3.17 
",1,20,"25304
",Mage,Isis,617,1057.439024390244,112.48780487804878,637.8780487804878,428.5365853658537,6739,224.97560975609755,55.75609756097561,0.3170731707317073,18300.756097560974,0.2682926829268293,0.14634146341463414,0.3902439024390244
401,1,Conquest,23,10,175 ,Sunder,Blink,"
2.7 
",0,20,"14093
",Guardian,Cabrakan,613,685.9130434782609,87.52173913043478,766.2608695652174,566.2608695652174,0,66.17391304347827,80.65217391304348,0.21739130434782608,16841.695652173912,0.391304347826087,0.21739130434782608,0.391304347826087
402,1,Conquest,51,18,24 ,Aegis,Beads,"
3.1 
",1,20,"26754
",Mage,Ra,525,685.8039215686274,73.72549019607843,736.3137254901961,302.7647058823529,29337,353.1764705882353,21.764705882352942,0.23529411764705882,20915.333333333332,0.1568627450980392,0.09803921568627451,0.29411764705882354
403,1,Conquest,28,17,25 ,Aegis,Beads,"
5.17 
",1,20,"18000
",Mage,The Morrigan,643,1017.3214285714286,187.60714285714286,414.0,171.82142857142858,0,174.89285714285714,5.392857142857143,0.14285714285714285,19767.071428571428,0.35714285714285715,0.10714285714285714,0.39285714285714285
404,1,Conquest,34,17,13 ,Aegis,Beads,"
4 
",1,20,"20890
",Mage,Isis,614,924.0294117647059,76.8529411764706,525.2058823529412,166.47058823529412,1200,222.47058823529412,26.0,0.38235294117647056,19460.41176470588,0.3235294117647059,0.11764705882352941,0.29411764705882354
405,1,Conquest,32,17,50 ,Aegis,Beads,"
2.21 
",1,20,"18284
",Mage,Nu Wa,571,1098.5625,207.40625,513.625,177.875,0,7.8125,74.03125,0.21875,17179.90625,0.25,0.21875,0.46875
406,1,Conquest,22,14,49 ,Aegis,Beads,"
2.5 
",1,20,"13535
",Mage,Poseidon,615,418.5,69.36363636363636,478.8636363636364,146.36363636363637,0,72.31818181818181,146.3181818181818,0.2727272727272727,19948.31818181818,0.18181818181818182,0.18181818181818182,0.5454545454545454
407,1,Conquest,21,15,70 ,Aegis,Beads,"
2.4 
",1,19,"12703
",Mage,Hel,605,912.6190476190476,102.38095238095238,797.6190476190476,255.61904761904762,7805,384.1904761904762,0.0,0.23809523809523808,17896.095238095237,0.47619047619047616,0.23809523809523808,0.19047619047619047
408,1,Conquest,28,7,50 ,Beads,Blink,"
2.57 
",0,20,"17439
",Assassin,Pele,623,1211.5714285714287,298.32142857142856,1399.0,976.8928571428571,0,340.2142857142857,114.92857142857143,0.10714285714285714,19077.14285714286,0.5357142857142857,0.25,0.21428571428571427
409,1,Conquest,18,9,101 ,Beads,Blink,"
6.75 
",0,18,"11753
",Assassin,Ravana,653,850.2222222222222,244.94444444444446,377.5,180.0,0,104.33333333333333,14.166666666666666,0.2222222222222222,23478.0,0.6666666666666666,0.1111111111111111,0.16666666666666666
410,0,Conquest,28,-17,-34 ,Aegis,Beads,"
1.22 
",1,20,"15762
",Mage,Zeus,563,784.75,82.17857142857143,676.7857142857143,235.21428571428572,0,175.53571428571428,0.0,0.25,15505.42857142857,0.25,0.32142857142857145,0.2857142857142857
411,1,Conquest,20,15,62 ,Aegis,Beads,"
2.83 
",1,17,"11942
",Mage,Poseidon,597,802.6,105.55,493.9,196.3,0,58.65,85.8,0.2,19785.1,0.3,0.15,0.25
412,0,Conquest,37,-15,-33 ,Beads,Blink,"
3.2 
",1,20,"20551
",Hunter,Ullr,555,851.1081081081081,327.7567567567568,824.3243243243244,380.27027027027026,0,156.75675675675674,87.72972972972973,0.1891891891891892,20278.18918918919,0.2702702702702703,0.13513513513513514,0.32432432432432434
413,0,Conquest,39,-16,-34 ,Aegis,Beads,"
1.17 
",1,20,"20045
",Mage,Poseidon,514,719.0,96.84615384615384,656.025641025641,211.23076923076923,0,5.3076923076923075,0.7435897435897436,0.23076923076923078,20466.97435897436,0.1282051282051282,0.23076923076923078,0.28205128205128205
414,0,Conquest,22,-18,-39 ,Aegis,Beads,"
1.6 
",1,17,"10819
",Mage,Poseidon,492,614.3181818181819,69.5,572.4090909090909,132.5909090909091,0,11.363636363636363,0.0,0.22727272727272727,18366.0,0.22727272727272727,0.22727272727272727,0.2727272727272727
415,1,Conquest,32,7,47 ,Aegis,Beads,"
1.5 
",1,20,"18385
",Mage,He Bo,575,827.8125,10.65625,793.03125,313.25,0,229.71875,0.0,0.28125,16887.9375,0.28125,0.25,0.1875
416,1,Conquest,24,5,144 ,Aegis,Beads,"
3.25 
",1,20,"15093
",Mage,Vulcan,629,823.8333333333334,201.125,340.2916666666667,150.45833333333334,0,84.29166666666667,107.16666666666667,0.25,21272.25,0.20833333333333334,0.08333333333333333,0.125
417,1,Conquest,44,17,79 ,Aegis,Beads,"
2 
",1,20,"23476
",Mage,Hel,534,807.1590909090909,19.227272727272727,808.2727272727273,649.2272727272727,27454,396.27272727272725,21.704545454545453,0.09090909090909091,18971.43181818182,0.1590909090909091,0.18181818181818182,0.4090909090909091
418,1,Conquest,21,9,109 ,Bracer,Blink,"
5.5 
",0,20,"13205
",Warrior,Vamana,629,1076.142857142857,521.2857142857143,860.0,621.1904761904761,0,235.95238095238096,128.1904761904762,0.09523809523809523,21415.619047619046,0.38095238095238093,0.09523809523809523,0.2857142857142857
